,State Code,County Code,year,month,Land Use,Good,Moderate,Unhealthy,Unhealthy for Sensitive Group,Very Unhealthy
35308,51,85,2019,10,RESIDENTIAL,31,0,0,0,0
35309,51,85,2020,2,RESIDENTIAL,1,0,0,0,0
35310,51,85,2020,3,RESIDENTIAL,31,0,0,0,0
35311,51,85,2020,4,RESIDENTIAL,30,0,0,0,0
35312,51,85,2020,5,RESIDENTIAL,31,0,0,0,0
35313,51,85,2020,6,RESIDENTIAL,29,1,0,0,0
35314,51,85,2020,7,RESIDENTIAL,30,1,0,0,0
35315,51,85,2020,8,RESIDENTIAL,31,0,0,0,0
35316,51,85,2020,9,RESIDENTIAL,30,0,0,0,0
35317,51,85,2020,10,RESIDENTIAL,31,0,0,0,0
35318,51,87,2018,1,COMMERCIAL,2,0,0,0,0
35319,51,87,2018,1,RESIDENTIAL,29,0,0,0,0
35320,51,87,2018,2,RESIDENTIAL,28,0,0,0,0
35321,51,87,2018,3,RESIDENTIAL,31,0,0,0,0
35322,51,87,2018,4,COMMERCIAL,2,0,0,0,0
35323,51,87,2018,4,RESIDENTIAL,24,4,0,0,0
35324,51,87,2018,5,COMMERCIAL,0,1,0,0,0
35325,51,87,2018,5,RESIDENTIAL,24,6,0,0,0
35326,51,87,2018,6,RESIDENTIAL,23,6,0,1,0
35327,51,87,2018,7,COMMERCIAL,1,1,0,0,0
35328,51,87,2018,7,RESIDENTIAL,24,5,0,0,0
35329,51,87,2018,8,COMMERCIAL,1,0,0,0,0
35330,51,87,2018,8,RESIDENTIAL,26,4,0,0,0
35331,51,87,2018,9,RESIDENTIAL,28,1,0,0,0
35332,51,87,2018,10,COMMERCIAL,1,0,0,0,0
35333,51,87,2018,10,RESIDENTIAL,30,0,0,0,0
35334,51,87,2018,11,COMMERCIAL,1,0,0,0,0
35335,51,87,2018,11,RESIDENTIAL,28,1,0,0,0
35336,51,87,2018,12,COMMERCIAL,1,0,0,0,0
35337,51,87,2018,12,RESIDENTIAL,27,3,0,0,0
35338,51,87,2019,1,COMMERCIAL,3,1,0,0,0
35339,51,87,2019,1,RESIDENTIAL,27,0,0,0,0
35340,51,87,2019,2,RESIDENTIAL,27,1,0,0,0
35341,51,87,2019,3,COMMERCIAL,1,0,0,0,0
35342,51,87,2019,3,RESIDENTIAL,29,1,0,0,0
35343,51,87,2019,4,RESIDENTIAL,26,4,0,0,0
35344,51,87,2019,5,COMMERCIAL,2,0,0,0,0
35345,51,87,2019,5,RESIDENTIAL,27,2,0,0,0
35346,51,87,2019,6,COMMERCIAL,1,0,0,0,0
35347,51,87,2019,6,RESIDENTIAL,26,3,0,0,0
35348,51,87,2019,7,RESIDENTIAL,21,10,0,0,0
35349,51,87,2019,8,COMMERCIAL,1,0,0,0,0
35350,51,87,2019,8,RESIDENTIAL,27,2,0,0,0
35351,51,87,2019,9,RESIDENTIAL,27,3,0,0,0
35352,51,87,2019,10,RESIDENTIAL,30,1,0,0,0
35353,51,87,2019,11,COMMERCIAL,3,0,0,0,0
35354,51,87,2019,11,RESIDENTIAL,26,0,0,0,0
35355,51,87,2019,12,COMMERCIAL,4,0,0,0,0
35356,51,87,2019,12,RESIDENTIAL,26,1,0,0,0
35357,51,87,2020,1,RESIDENTIAL,31,0,0,0,0
35358,51,87,2020,2,RESIDENTIAL,29,0,0,0,0
35359,51,87,2020,3,RESIDENTIAL,31,0,0,0,0
35360,51,87,2020,4,RESIDENTIAL,30,0,0,0,0
35361,51,87,2020,5,COMMERCIAL,1,0,0,0,0
35362,51,87,2020,5,RESIDENTIAL,30,0,0,0,0
35363,51,87,2020,6,COMMERCIAL,1,0,0,0,0
35364,51,87,2020,6,RESIDENTIAL,29,0,0,0,0
35365,51,87,2020,7,COMMERCIAL,1,1,0,0,0
35366,51,87,2020,7,RESIDENTIAL,27,2,0,0,0
35367,51,87,2020,8,RESIDENTIAL,31,0,0,0,0
35368,51,87,2020,9,RESIDENTIAL,30,0,0,0,0
35369,51,87,2020,10,RESIDENTIAL,31,0,0,0,0
35370,51,87,2020,11,COMMERCIAL,1,1,0,0,0
35371,51,87,2020,11,RESIDENTIAL,27,1,0,0,0
35372,51,87,2020,12,COMMERCIAL,0,1,0,0,0
35373,51,87,2020,12,RESIDENTIAL,30,0,0,0,0
35374,51,107,2018,1,RESIDENTIAL,29,2,0,0,0
35375,51,107,2018,2,RESIDENTIAL,27,1,0,0,0
35376,51,107,2018,3,RESIDENTIAL,31,0,0,0,0
35377,51,107,2018,4,RESIDENTIAL,24,6,0,0,0
35378,51,107,2018,5,RESIDENTIAL,21,10,0,0,0
35379,51,107,2018,6,RESIDENTIAL,25,5,0,0,0
35380,51,107,2018,7,RESIDENTIAL,22,9,0,0,0
35381,51,107,2018,8,RESIDENTIAL,28,3,0,0,0
35382,51,107,2018,9,RESIDENTIAL,30,0,0,0,0
35383,51,107,2018,10,RESIDENTIAL,31,0,0,0,0
35384,51,107,2018,11,RESIDENTIAL,30,0,0,0,0
35385,51,107,2018,12,RESIDENTIAL,27,4,0,0,0
35386,51,107,2019,1,RESIDENTIAL,28,2,0,0,0
35387,51,107,2019,2,RESIDENTIAL,26,2,0,0,0
35388,51,107,2019,3,RESIDENTIAL,30,1,0,0,0
35389,51,107,2019,4,RESIDENTIAL,30,0,0,0,0
35390,51,107,2019,5,RESIDENTIAL,31,0,0,0,0
35391,51,107,2019,6,RESIDENTIAL,20,9,0,0,0
35392,51,107,2019,7,RESIDENTIAL,24,6,0,0,0
35393,51,107,2019,8,RESIDENTIAL,18,5,0,1,0
35394,51,107,2019,9,RESIDENTIAL,19,4,0,0,0
35395,51,107,2019,10,RESIDENTIAL,31,0,0,0,0
35396,51,107,2019,11,RESIDENTIAL,22,1,0,0,0
35397,51,107,2019,12,RESIDENTIAL,27,4,0,0,0
35398,51,107,2020,1,RESIDENTIAL,31,0,0,0,0
35399,51,107,2020,2,RESIDENTIAL,29,0,0,0,0
35400,51,107,2020,3,RESIDENTIAL,31,0,0,0,0
35401,51,107,2020,4,RESIDENTIAL,30,0,0,0,0
35402,51,107,2020,5,RESIDENTIAL,31,0,0,0,0
35403,51,107,2020,6,RESIDENTIAL,28,2,0,0,0
35404,51,107,2020,7,RESIDENTIAL,26,5,0,0,0
35405,51,107,2020,8,RESIDENTIAL,29,2,0,0,0
35406,51,107,2020,9,RESIDENTIAL,30,0,0,0,0
35407,51,107,2020,10,RESIDENTIAL,31,0,0,0,0
35408,51,107,2020,11,RESIDENTIAL,28,2,0,0,0
35409,51,107,2020,12,RESIDENTIAL,30,1,0,0,0
35410,51,113,2018,1,FOREST,31,0,0,0,0
35411,51,113,2018,2,FOREST,28,0,0,0,0
35412,51,113,2018,3,FOREST,31,0,0,0,0
35413,51,113,2018,4,FOREST,20,10,0,0,0
35414,51,113,2018,5,FOREST,19,10,0,0,0
35415,51,113,2018,6,FOREST,26,4,0,0,0
35416,51,113,2018,7,FOREST,29,2,0,0,0
35417,51,113,2018,8,FOREST,31,0,0,0,0
35418,51,113,2018,9,FOREST,29,0,0,0,0
35419,51,113,2018,10,FOREST,31,0,0,0,0
35420,51,113,2018,11,FOREST,29,0,0,0,0
35421,51,113,2018,12,FOREST,31,0,0,0,0
35422,51,113,2019,1,FOREST,31,0,0,0,0
35423,51,113,2019,2,FOREST,27,0,0,0,0
35424,51,113,2019,3,FOREST,26,5,0,0,0
35425,51,113,2019,4,FOREST,25,5,0,0,0
35426,51,113,2019,5,FOREST,30,1,0,0,0
35427,51,113,2019,6,FOREST,26,4,0,0,0
35428,51,113,2019,7,FOREST,31,0,0,0,0
35429,51,113,2019,8,FOREST,31,0,0,0,0
35430,51,113,2019,9,FOREST,29,1,0,0,0
35431,51,113,2019,10,FOREST,30,1,0,0,0
35432,51,113,2019,11,FOREST,30,0,0,0,0
35433,51,113,2019,12,FOREST,31,0,0,0,0
35434,51,113,2020,1,FOREST,31,0,0,0,0
35435,51,113,2020,2,FOREST,29,0,0,0,0
35436,51,113,2020,3,FOREST,31,0,0,0,0
35437,51,113,2020,4,FOREST,29,1,0,0,0
35438,51,113,2020,5,FOREST,31,0,0,0,0
35439,51,113,2020,6,FOREST,29,1,0,0,0
35440,51,113,2020,7,FOREST,28,0,0,0,0
35441,51,113,2020,8,FOREST,31,0,0,0,0
35442,51,113,2020,9,FOREST,29,0,0,0,0
35443,51,113,2020,10,FOREST,29,0,0,0,0
35444,51,113,2020,11,FOREST,30,0,0,0,0
35445,51,113,2020,12,FOREST,31,0,0,0,0
35446,51,147,2018,1,FOREST,31,0,0,0,0
35447,51,147,2018,2,FOREST,28,0,0,0,0
35448,51,147,2018,3,FOREST,31,0,0,0,0
35449,51,147,2018,4,FOREST,25,5,0,0,0
35450,51,147,2018,5,FOREST,23,8,0,0,0
35451,51,147,2018,6,FOREST,30,0,0,0,0
35452,51,147,2018,7,FOREST,31,0,0,0,0
35453,51,147,2018,8,FOREST,30,0,0,0,0
35454,51,147,2018,9,FOREST,30,0,0,0,0
35455,51,147,2018,10,FOREST,20,0,0,0,0
35456,51,147,2018,11,FOREST,29,0,0,0,0
35457,51,147,2018,12,FOREST,31,0,0,0,0
35458,51,147,2019,1,FOREST,30,0,0,0,0
35459,51,147,2019,2,FOREST,28,0,0,0,0
35460,51,147,2019,3,FOREST,28,3,0,0,0
35461,51,147,2019,4,FOREST,27,3,0,0,0
35462,51,147,2019,5,FOREST,31,0,0,0,0
35463,51,147,2019,6,FOREST,30,0,0,0,0
35464,51,147,2019,7,FOREST,30,1,0,0,0
35465,51,147,2019,8,FOREST,31,0,0,0,0
35466,51,147,2019,9,FOREST,30,0,0,0,0
35467,51,147,2019,10,FOREST,31,0,0,0,0
35468,51,147,2019,11,FOREST,30,0,0,0,0
35469,51,147,2019,12,FOREST,31,0,0,0,0
35470,51,147,2020,1,FOREST,31,0,0,0,0
35471,51,147,2020,2,FOREST,29,0,0,0,0
35472,51,147,2020,3,FOREST,31,0,0,0,0
35473,51,147,2020,4,FOREST,29,0,0,0,0
35474,51,147,2020,5,FOREST,31,0,0,0,0
35475,51,147,2020,6,FOREST,30,0,0,0,0
35476,51,147,2020,7,FOREST,31,0,0,0,0
35477,51,147,2020,8,FOREST,31,0,0,0,0
35478,51,147,2020,9,FOREST,30,0,0,0,0
35479,51,147,2020,10,FOREST,30,0,0,0,0
35480,51,147,2020,11,FOREST,30,0,0,0,0
35481,51,147,2020,12,FOREST,31,0,0,0,0
35482,51,153,2018,1,RESIDENTIAL,14,0,0,0,0
35483,51,153,2018,2,RESIDENTIAL,28,0,0,0,0
35484,51,153,2018,3,RESIDENTIAL,31,0,0,0,0
35485,51,153,2018,4,RESIDENTIAL,22,8,0,0,0
35486,51,153,2018,5,RESIDENTIAL,21,10,0,0,0
35487,51,153,2018,6,RESIDENTIAL,27,3,0,0,0
35488,51,153,2018,7,RESIDENTIAL,25,6,0,0,0
35489,51,153,2018,8,RESIDENTIAL,31,0,0,0,0
35490,51,153,2018,9,RESIDENTIAL,30,0,0,0,0
35491,51,153,2018,10,RESIDENTIAL,31,0,0,0,0
35492,51,153,2018,11,RESIDENTIAL,30,0,0,0,0
35493,51,153,2018,12,RESIDENTIAL,31,0,0,0,0
35494,51,153,2019,1,RESIDENTIAL,31,0,0,0,0
35495,51,153,2019,2,RESIDENTIAL,28,0,0,0,0
35496,51,153,2019,3,RESIDENTIAL,30,1,0,0,0
35497,51,153,2019,4,RESIDENTIAL,29,1,0,0,0
35498,51,153,2019,5,RESIDENTIAL,31,0,0,0,0
35499,51,153,2019,6,RESIDENTIAL,26,4,0,0,0
35500,51,153,2019,7,RESIDENTIAL,29,2,0,0,0
35501,51,153,2019,8,RESIDENTIAL,26,5,0,0,0
35502,51,153,2019,9,RESIDENTIAL,28,2,0,0,0
35503,51,153,2019,10,RESIDENTIAL,31,0,0,0,0
35504,51,153,2019,11,RESIDENTIAL,30,0,0,0,0
35505,51,153,2019,12,RESIDENTIAL,31,0,0,0,0
35506,51,153,2020,1,RESIDENTIAL,31,0,0,0,0
35507,51,153,2020,2,RESIDENTIAL,29,0,0,0,0
35508,51,153,2020,3,RESIDENTIAL,31,0,0,0,0
35509,51,153,2020,4,RESIDENTIAL,30,0,0,0,0
35510,51,153,2020,5,RESIDENTIAL,31,0,0,0,0
35511,51,153,2020,6,RESIDENTIAL,29,1,0,0,0
35512,51,153,2020,7,RESIDENTIAL,27,4,0,0,0
35513,51,153,2020,8,RESIDENTIAL,31,0,0,0,0
35514,51,153,2020,9,RESIDENTIAL,29,0,0,0,0
35515,51,153,2020,10,RESIDENTIAL,31,0,0,0,0
35516,51,153,2020,11,RESIDENTIAL,30,0,0,0,0
35517,51,153,2020,12,RESIDENTIAL,31,0,0,0,0
35518,51,161,2018,1,RESIDENTIAL,30,1,0,0,0
35519,51,161,2018,2,RESIDENTIAL,27,1,0,0,0
35520,51,161,2018,3,RESIDENTIAL,31,0,0,0,0
35521,51,161,2018,4,RESIDENTIAL,22,8,0,0,0
35522,51,161,2018,5,RESIDENTIAL,22,9,0,0,0
35523,51,161,2018,6,RESIDENTIAL,25,5,0,0,0
35524,51,161,2018,7,RESIDENTIAL,28,3,0,0,0
35525,51,161,2018,8,RESIDENTIAL,29,2,0,0,0
35526,51,161,2018,9,RESIDENTIAL,30,0,0,0,0
35527,51,161,2018,10,RESIDENTIAL,31,0,0,0,0
35528,51,161,2018,11,RESIDENTIAL,29,1,0,0,0
35529,51,161,2018,12,RESIDENTIAL,30,0,0,0,0
35530,51,161,2019,1,RESIDENTIAL,31,0,0,0,0
35531,51,161,2019,2,RESIDENTIAL,28,0,0,0,0
35532,51,161,2019,3,RESIDENTIAL,26,5,0,0,0
35533,51,161,2019,4,RESIDENTIAL,26,4,0,0,0
35534,51,161,2019,5,RESIDENTIAL,31,0,0,0,0
35535,51,161,2019,6,RESIDENTIAL,29,1,0,0,0
35536,51,161,2019,7,RESIDENTIAL,28,3,0,0,0
35537,51,161,2019,8,RESIDENTIAL,31,0,0,0,0
35538,51,161,2019,9,RESIDENTIAL,29,1,0,0,0
35539,51,161,2019,10,RESIDENTIAL,30,1,0,0,0
35540,51,161,2019,11,RESIDENTIAL,30,0,0,0,0
35541,51,161,2019,12,RESIDENTIAL,30,1,0,0,0
35542,51,161,2020,1,RESIDENTIAL,31,0,0,0,0
35543,51,161,2020,2,RESIDENTIAL,28,1,0,0,0
35544,51,161,2020,3,RESIDENTIAL,30,1,0,0,0
35545,51,161,2020,4,RESIDENTIAL,30,0,0,0,0
35546,51,161,2020,5,RESIDENTIAL,31,0,0,0,0
35547,51,161,2020,6,RESIDENTIAL,29,1,0,0,0
35548,51,161,2020,7,RESIDENTIAL,29,2,0,0,0
35549,51,161,2020,8,RESIDENTIAL,31,0,0,0,0
35550,51,161,2020,9,RESIDENTIAL,29,1,0,0,0
35551,51,161,2020,10,RESIDENTIAL,31,0,0,0,0
35552,51,161,2020,11,RESIDENTIAL,30,0,0,0,0
35553,51,161,2020,12,RESIDENTIAL,31,0,0,0,0
35554,51,163,2018,2,FOREST,1,0,0,0,0
35555,51,163,2018,3,FOREST,10,0,0,0,0
35556,51,163,2018,4,FOREST,22,5,0,0,0
35557,51,163,2018,5,FOREST,27,4,0,0,0
35558,51,163,2018,6,FOREST,30,0,0,0,0
35559,51,163,2018,7,FOREST,31,0,0,0,0
35560,51,163,2018,8,FOREST,31,0,0,0,0
35561,51,163,2018,9,FOREST,30,0,0,0,0
35562,51,163,2018,10,FOREST,31,0,0,0,0
35563,51,163,2019,2,FOREST,1,0,0,0,0
35564,51,163,2019,3,FOREST,27,4,0,0,0
35565,51,163,2019,4,FOREST,26,4,0,0,0
35566,51,163,2019,5,FOREST,31,0,0,0,0
35567,51,163,2019,6,FOREST,30,0,0,0,0
35568,51,163,2019,7,FOREST,31,0,0,0,0
35569,51,163,2019,8,FOREST,31,0,0,0,0
35570,51,163,2019,9,FOREST,30,0,0,0,0
35571,51,163,2019,10,FOREST,31,0,0,0,0
35572,51,163,2020,2,FOREST,1,0,0,0,0
35573,51,163,2020,3,FOREST,31,0,0,0,0
35574,51,163,2020,4,FOREST,30,0,0,0,0
35575,51,163,2020,5,FOREST,31,0,0,0,0
35576,51,163,2020,6,FOREST,30,0,0,0,0
35577,51,163,2020,7,FOREST,31,0,0,0,0
35578,51,163,2020,8,FOREST,30,0,0,0,0
35579,51,163,2020,9,FOREST,30,0,0,0,0
35580,51,163,2020,10,FOREST,31,0,0,0,0
35581,51,165,2018,1,COMMERCIAL,31,0,0,0,0
35582,51,165,2018,2,COMMERCIAL,28,0,0,0,0
35583,51,165,2018,3,COMMERCIAL,31,0,0,0,0
35584,51,165,2018,4,COMMERCIAL,27,3,0,0,0
35585,51,165,2018,5,COMMERCIAL,26,5,0,0,0
35586,51,165,2018,6,COMMERCIAL,27,3,0,0,0
35587,51,165,2018,7,COMMERCIAL,29,2,0,0,0
35588,51,165,2018,8,COMMERCIAL,29,2,0,0,0
35589,51,165,2018,9,COMMERCIAL,29,0,0,0,0
35590,51,165,2018,10,COMMERCIAL,31,0,0,0,0
35591,51,165,2018,11,COMMERCIAL,29,1,0,0,0
35592,51,165,2018,12,COMMERCIAL,27,4,0,0,0
35593,51,165,2019,1,COMMERCIAL,30,1,0,0,0
35594,51,165,2019,2,COMMERCIAL,24,4,0,0,0
35595,51,165,2019,3,COMMERCIAL,30,1,0,0,0
35596,51,165,2019,4,COMMERCIAL,30,0,0,0,0
35597,51,165,2019,5,COMMERCIAL,30,1,0,0,0
35598,51,165,2019,6,COMMERCIAL,27,3,0,0,0
35599,51,165,2019,7,COMMERCIAL,31,0,0,0,0
35600,51,165,2019,8,COMMERCIAL,31,0,0,0,0
35601,51,165,2019,9,COMMERCIAL,29,1,0,0,0
35602,51,165,2019,10,COMMERCIAL,31,0,0,0,0
35603,51,165,2019,11,COMMERCIAL,29,0,0,0,0
35604,51,165,2019,12,COMMERCIAL,29,2,0,0,0
35605,51,165,2020,1,COMMERCIAL,29,2,0,0,0
35606,51,165,2020,2,COMMERCIAL,29,0,0,0,0
35607,51,165,2020,3,COMMERCIAL,31,0,0,0,0
35608,51,165,2020,4,COMMERCIAL,30,0,0,0,0
35609,51,165,2020,5,COMMERCIAL,31,0,0,0,0
35610,51,165,2020,6,COMMERCIAL,29,0,0,0,0
35611,51,165,2020,7,COMMERCIAL,30,1,0,0,0
35612,51,165,2020,8,COMMERCIAL,31,0,0,0,0
35613,51,165,2020,9,COMMERCIAL,30,0,0,0,0
35614,51,165,2020,10,COMMERCIAL,31,0,0,0,0
35615,51,165,2020,11,COMMERCIAL,29,1,0,0,0
35616,51,165,2020,12,COMMERCIAL,28,3,0,0,0
35617,51,179,2018,2,RESIDENTIAL,1,0,0,0,0
35618,51,179,2018,3,RESIDENTIAL,31,0,0,0,0
35619,51,179,2018,4,RESIDENTIAL,26,4,0,0,0
35620,51,179,2018,5,RESIDENTIAL,23,8,0,0,0
35621,51,179,2018,6,RESIDENTIAL,27,3,0,0,0
35622,51,179,2018,7,RESIDENTIAL,27,3,0,1,0
35623,51,179,2018,8,RESIDENTIAL,31,0,0,0,0
35624,51,179,2018,9,RESIDENTIAL,30,0,0,0,0
35625,51,179,2018,10,RESIDENTIAL,31,0,0,0,0
35626,51,179,2019,2,RESIDENTIAL,1,0,0,0,0
35627,51,179,2019,3,RESIDENTIAL,30,1,0,0,0
35628,51,179,2019,4,RESIDENTIAL,28,2,0,0,0
35629,51,179,2019,5,RESIDENTIAL,30,0,0,0,0
35630,51,179,2019,6,RESIDENTIAL,29,1,0,0,0
35631,51,179,2019,7,RESIDENTIAL,28,3,0,0,0
35632,51,179,2019,8,RESIDENTIAL,28,3,0,0,0
35633,51,179,2019,9,RESIDENTIAL,29,1,0,0,0
35634,51,179,2019,10,RESIDENTIAL,28,0,0,0,0
35635,51,179,2020,1,RESIDENTIAL,31,0,0,0,0
35636,51,179,2020,2,RESIDENTIAL,29,0,0,0,0
35637,51,179,2020,3,RESIDENTIAL,27,0,0,0,0
35638,51,179,2020,4,RESIDENTIAL,30,0,0,0,0
35639,51,179,2020,5,RESIDENTIAL,31,0,0,0,0
35640,51,179,2020,6,RESIDENTIAL,29,1,0,0,0
35641,51,179,2020,7,RESIDENTIAL,28,3,0,0,0
35642,51,179,2020,8,RESIDENTIAL,30,0,0,0,0
35643,51,179,2020,9,RESIDENTIAL,30,0,0,0,0
35644,51,179,2020,10,RESIDENTIAL,31,0,0,0,0
35645,51,179,2020,11,RESIDENTIAL,30,0,0,0,0
35646,51,179,2020,12,RESIDENTIAL,31,0,0,0,0
35647,51,197,2018,2,AGRICULTURAL,1,0,0,0,0
35648,51,197,2018,3,AGRICULTURAL,29,1,0,0,0
35649,51,197,2018,4,AGRICULTURAL,20,7,0,0,0
35650,51,197,2018,5,AGRICULTURAL,21,10,0,0,0
35651,51,197,2018,6,AGRICULTURAL,25,5,0,0,0
35652,51,197,2018,7,AGRICULTURAL,30,1,0,0,0
35653,51,197,2018,8,AGRICULTURAL,31,0,0,0,0
35654,51,197,2018,9,AGRICULTURAL,30,0,0,0,0
35655,51,197,2018,10,AGRICULTURAL,31,0,0,0,0
35656,51,197,2019,2,AGRICULTURAL,1,0,0,0,0
35657,51,197,2019,3,AGRICULTURAL,28,3,0,0,0
35658,51,197,2019,4,AGRICULTURAL,27,3,0,0,0
35659,51,197,2019,5,AGRICULTURAL,31,0,0,0,0
35660,51,197,2019,6,AGRICULTURAL,29,1,0,0,0
35661,51,197,2019,7,AGRICULTURAL,31,0,0,0,0
35662,51,197,2019,8,AGRICULTURAL,30,0,0,0,0
35663,51,197,2019,9,AGRICULTURAL,30,0,0,0,0
35664,51,197,2019,10,AGRICULTURAL,31,0,0,0,0
35665,51,197,2020,2,AGRICULTURAL,1,0,0,0,0
35666,51,197,2020,3,AGRICULTURAL,31,0,0,0,0
35667,51,197,2020,4,AGRICULTURAL,23,0,0,0,0
35668,51,197,2020,5,AGRICULTURAL,30,1,0,0,0
35669,51,197,2020,6,AGRICULTURAL,30,0,0,0,0
35670,51,197,2020,7,AGRICULTURAL,29,1,0,0,0
35671,51,197,2020,8,AGRICULTURAL,31,0,0,0,0
35672,51,197,2020,9,AGRICULTURAL,30,0,0,0,0
35673,51,197,2020,10,AGRICULTURAL,31,0,0,0,0
35674,51,520,2018,1,RESIDENTIAL,9,1,0,0,0
35675,51,520,2018,2,RESIDENTIAL,10,0,0,0,0
35676,51,520,2018,3,RESIDENTIAL,6,0,0,0,0
35677,51,520,2018,4,RESIDENTIAL,10,0,0,0,0
35678,51,520,2018,5,RESIDENTIAL,9,1,0,0,0
35679,51,520,2018,6,RESIDENTIAL,9,1,0,0,0
35680,51,520,2018,7,RESIDENTIAL,9,2,0,0,0
35681,51,520,2018,8,RESIDENTIAL,7,2,0,0,0
35682,51,520,2018,9,RESIDENTIAL,9,0,0,0,0
35683,51,520,2018,10,RESIDENTIAL,10,0,0,0,0
35684,51,520,2018,11,RESIDENTIAL,10,0,0,0,0
35685,51,520,2018,12,RESIDENTIAL,10,1,0,0,0
35686,51,520,2019,1,RESIDENTIAL,9,1,0,0,0
35687,51,520,2019,2,RESIDENTIAL,8,1,0,0,0
35688,51,520,2019,3,RESIDENTIAL,10,1,0,0,0
35689,51,520,2019,4,RESIDENTIAL,10,0,0,0,0
35690,51,520,2019,5,RESIDENTIAL,10,0,0,0,0
35691,51,520,2019,6,RESIDENTIAL,9,0,0,0,0
35692,51,520,2019,7,RESIDENTIAL,10,0,0,0,0
35693,51,520,2019,8,RESIDENTIAL,11,0,0,0,0
35694,51,520,2019,9,RESIDENTIAL,9,1,0,0,0
35695,51,520,2019,10,RESIDENTIAL,9,0,0,0,0
35696,51,520,2019,11,RESIDENTIAL,8,0,0,0,0
35697,51,520,2019,12,RESIDENTIAL,10,0,0,0,0
35698,51,520,2020,1,RESIDENTIAL,11,0,0,0,0
35699,51,520,2020,2,RESIDENTIAL,9,0,0,0,0
35700,51,520,2020,3,RESIDENTIAL,6,1,0,0,0
35701,51,520,2020,4,RESIDENTIAL,9,0,0,0,0
35702,51,520,2020,5,RESIDENTIAL,10,0,0,0,0
35703,51,520,2020,6,RESIDENTIAL,10,0,0,0,0
35704,51,520,2020,7,RESIDENTIAL,9,1,0,0,0
35705,51,520,2020,8,RESIDENTIAL,10,0,0,0,0
35706,51,520,2020,9,RESIDENTIAL,9,1,0,0,0
35707,51,520,2020,10,RESIDENTIAL,10,0,0,0,0
35708,51,520,2020,11,RESIDENTIAL,10,0,0,0,0
35709,51,520,2020,12,RESIDENTIAL,9,0,0,0,0
35710,51,650,2018,1,MILITARY RESERVATION,30,1,0,0,0
35711,51,650,2018,2,MILITARY RESERVATION,28,0,0,0,0
35712,51,650,2018,3,MILITARY RESERVATION,31,0,0,0,0
35713,51,650,2018,4,MILITARY RESERVATION,27,3,0,0,0
35714,51,650,2018,5,MILITARY RESERVATION,23,5,0,0,0
35715,51,650,2018,6,MILITARY RESERVATION,25,5,0,0,0
35716,51,650,2018,7,MILITARY RESERVATION,27,4,0,0,0
35717,51,650,2018,8,MILITARY RESERVATION,30,1,0,0,0
35718,51,650,2018,9,MILITARY RESERVATION,30,0,0,0,0
35719,51,650,2018,10,MILITARY RESERVATION,31,0,0,0,0
35720,51,650,2018,11,MILITARY RESERVATION,29,1,0,0,0
35721,51,650,2018,12,MILITARY RESERVATION,31,0,0,0,0
35722,51,650,2019,1,MILITARY RESERVATION,31,0,0,0,0
35723,51,650,2019,2,MILITARY RESERVATION,27,1,0,0,0
35724,51,650,2019,3,MILITARY RESERVATION,31,0,0,0,0
35725,51,650,2019,4,MILITARY RESERVATION,26,4,0,0,0
35726,51,650,2019,5,MILITARY RESERVATION,27,4,0,0,0
35727,51,650,2019,6,MILITARY RESERVATION,26,3,0,0,0
35728,51,650,2019,7,MILITARY RESERVATION,23,6,0,0,0
35729,51,650,2019,8,MILITARY RESERVATION,29,2,0,0,0
35730,51,650,2019,9,MILITARY RESERVATION,29,1,0,0,0
35731,51,650,2019,10,MILITARY RESERVATION,30,1,0,0,0
35732,51,650,2019,11,MILITARY RESERVATION,30,0,0,0,0
35733,51,650,2019,12,MILITARY RESERVATION,30,1,0,0,0
35734,51,650,2020,1,MILITARY RESERVATION,31,0,0,0,0
35735,51,650,2020,2,MILITARY RESERVATION,29,0,0,0,0
35736,51,650,2020,3,MILITARY RESERVATION,31,0,0,0,0
35737,51,650,2020,4,MILITARY RESERVATION,30,0,0,0,0
35738,51,650,2020,5,MILITARY RESERVATION,31,0,0,0,0
35739,51,650,2020,6,MILITARY RESERVATION,29,1,0,0,0
35740,51,650,2020,7,MILITARY RESERVATION,31,0,0,0,0
35741,51,650,2020,8,MILITARY RESERVATION,31,0,0,0,0
35742,51,650,2020,9,MILITARY RESERVATION,29,1,0,0,0
35743,51,650,2020,10,MILITARY RESERVATION,31,0,0,0,0
35744,51,650,2020,11,MILITARY RESERVATION,30,0,0,0,0
35745,51,650,2020,12,MILITARY RESERVATION,31,0,0,0,0
35746,51,680,2018,1,RESIDENTIAL,10,0,0,0,0
35747,51,680,2018,2,RESIDENTIAL,10,0,0,0,0
35748,51,680,2018,3,RESIDENTIAL,6,0,0,0,0
35749,51,680,2018,4,RESIDENTIAL,8,0,0,0,0
35750,51,680,2018,5,RESIDENTIAL,10,0,0,0,0
35751,51,680,2018,6,RESIDENTIAL,8,0,0,0,0
35752,51,680,2018,7,RESIDENTIAL,8,2,0,0,0
35753,51,680,2018,8,RESIDENTIAL,8,1,0,0,0
35754,51,680,2018,9,RESIDENTIAL,9,1,0,0,0
35755,51,680,2018,10,RESIDENTIAL,8,0,0,0,0
35756,51,680,2018,11,RESIDENTIAL,10,0,0,0,0
35757,51,680,2018,12,RESIDENTIAL,11,0,0,0,0
