,State Code,County Code,year,month,Location Setting,Good,Moderate,Unhealthy,Unhealthy for Sensitive Group,Very Unhealthy
22751,36,103,2020,7,SUBURBAN,12,10,0,1,0
22752,36,103,2020,8,RURAL,6,3,0,0,0
22753,36,103,2020,8,SUBURBAN,15,7,0,0,0
22754,36,103,2020,9,RURAL,5,0,0,0,0
22755,36,103,2020,9,SUBURBAN,21,4,0,0,0
22756,36,103,2020,10,RURAL,15,0,0,0,0
22757,36,103,2020,10,SUBURBAN,16,0,0,0,0
22758,36,103,2020,11,RURAL,2,0,0,0,0
22759,36,103,2020,11,SUBURBAN,27,1,0,0,0
22760,36,103,2020,12,SUBURBAN,29,2,0,0,0
22761,36,109,2018,1,RURAL,28,3,0,0,0
22762,36,109,2018,2,RURAL,28,0,0,0,0
22763,36,109,2018,3,RURAL,31,0,0,0,0
22764,36,109,2018,4,RURAL,27,3,0,0,0
22765,36,109,2018,5,RURAL,20,11,0,0,0
22766,36,109,2018,6,RURAL,26,4,0,0,0
22767,36,109,2018,7,RURAL,24,7,0,0,0
22768,36,109,2018,8,RURAL,28,3,0,0,0
22769,36,109,2018,9,RURAL,30,0,0,0,0
22770,36,109,2018,10,RURAL,31,0,0,0,0
22771,36,109,2018,11,RURAL,30,0,0,0,0
22772,36,109,2018,12,RURAL,31,0,0,0,0
22773,36,109,2019,1,RURAL,31,0,0,0,0
22774,36,109,2019,2,RURAL,28,0,0,0,0
22775,36,109,2019,3,RURAL,29,2,0,0,0
22776,36,109,2019,4,RURAL,30,0,0,0,0
22777,36,109,2019,5,RURAL,31,0,0,0,0
22778,36,109,2019,6,RURAL,29,1,0,0,0
22779,36,109,2019,7,RURAL,31,0,0,0,0
22780,36,109,2019,8,RURAL,30,1,0,0,0
22781,36,109,2019,9,RURAL,30,0,0,0,0
22782,36,109,2019,10,RURAL,31,0,0,0,0
22783,36,109,2019,11,RURAL,30,0,0,0,0
22784,36,109,2019,12,RURAL,31,0,0,0,0
22785,36,109,2020,1,RURAL,31,0,0,0,0
22786,36,109,2020,2,RURAL,29,0,0,0,0
22787,36,109,2020,3,RURAL,31,0,0,0,0
22788,36,109,2020,4,RURAL,30,0,0,0,0
22789,36,109,2020,5,RURAL,31,0,0,0,0
22790,36,109,2020,6,RURAL,30,0,0,0,0
22791,36,109,2020,7,RURAL,29,2,0,0,0
22792,36,109,2020,8,RURAL,31,0,0,0,0
22793,36,109,2020,9,RURAL,29,1,0,0,0
22794,36,109,2020,10,RURAL,31,0,0,0,0
22795,36,109,2020,11,RURAL,30,0,0,0,0
22796,36,109,2020,12,RURAL,31,0,0,0,0
22797,36,117,2018,2,RURAL,3,0,0,0,0
22798,36,117,2018,3,RURAL,31,0,0,0,0
22799,36,117,2018,4,RURAL,28,2,0,0,0
22800,36,117,2018,5,RURAL,22,9,0,0,0
22801,36,117,2018,6,RURAL,25,5,0,0,0
22802,36,117,2018,7,RURAL,24,6,0,1,0
22803,36,117,2018,8,RURAL,28,3,0,0,0
22804,36,117,2018,9,RURAL,27,0,0,0,0
22805,36,117,2018,10,RURAL,31,0,0,0,0
22806,36,117,2019,2,RURAL,1,0,0,0,0
22807,36,117,2019,3,RURAL,29,2,0,0,0
22808,36,117,2019,4,RURAL,29,1,0,0,0
22809,36,117,2019,5,RURAL,30,1,0,0,0
22810,36,117,2019,6,RURAL,26,4,0,0,0
22811,36,117,2019,7,RURAL,28,3,0,0,0
22812,36,117,2019,8,RURAL,30,1,0,0,0
22813,36,117,2019,9,RURAL,30,0,0,0,0
22814,36,117,2019,10,RURAL,31,0,0,0,0
22815,36,117,2019,11,RURAL,30,0,0,0,0
22816,36,117,2020,2,RURAL,29,0,0,0,0
22817,36,117,2020,3,RURAL,31,0,0,0,0
22818,36,117,2020,4,RURAL,30,0,0,0,0
22819,36,117,2020,5,RURAL,30,1,0,0,0
22820,36,117,2020,6,RURAL,24,6,0,0,0
22821,36,117,2020,7,RURAL,25,6,0,0,0
22822,36,117,2020,8,RURAL,29,2,0,0,0
22823,36,117,2020,9,RURAL,28,2,0,0,0
22824,36,117,2020,10,RURAL,31,0,0,0,0
22825,36,117,2020,11,RURAL,30,0,0,0,0
22826,36,117,2020,12,RURAL,31,0,0,0,0
22827,36,119,2018,1,SUBURBAN,31,0,0,0,0
22828,36,119,2018,2,SUBURBAN,28,0,0,0,0
22829,36,119,2018,3,SUBURBAN,31,0,0,0,0
22830,36,119,2018,4,SUBURBAN,24,4,0,0,0
22831,36,119,2018,5,SUBURBAN,22,8,0,1,0
22832,36,119,2018,6,SUBURBAN,25,4,0,1,0
22833,36,119,2018,7,SUBURBAN,17,11,1,2,0
22834,36,119,2018,8,SUBURBAN,24,6,0,1,0
22835,36,119,2018,9,SUBURBAN,27,2,0,0,0
22836,36,119,2018,10,SUBURBAN,31,0,0,0,0
22837,36,119,2018,11,SUBURBAN,30,0,0,0,0
22838,36,119,2018,12,SUBURBAN,31,0,0,0,0
22839,36,119,2019,1,SUBURBAN,31,0,0,0,0
22840,36,119,2019,2,SUBURBAN,28,0,0,0,0
22841,36,119,2019,3,SUBURBAN,31,0,0,0,0
22842,36,119,2019,4,SUBURBAN,30,0,0,0,0
22843,36,119,2019,5,SUBURBAN,31,0,0,0,0
22844,36,119,2019,6,SUBURBAN,23,7,0,0,0
22845,36,119,2019,7,SUBURBAN,21,10,0,0,0
22846,36,119,2019,8,SUBURBAN,24,7,0,0,0
22847,36,119,2019,9,SUBURBAN,24,4,0,0,0
22848,36,119,2019,10,SUBURBAN,31,0,0,0,0
22849,36,119,2019,11,SUBURBAN,30,0,0,0,0
22850,36,119,2020,1,SUBURBAN,1,0,0,0,0
22851,36,119,2020,2,SUBURBAN,29,0,0,0,0
22852,36,119,2020,3,SUBURBAN,31,0,0,0,0
22853,36,119,2020,4,SUBURBAN,30,0,0,0,0
22854,36,119,2020,5,SUBURBAN,31,0,0,0,0
22855,36,119,2020,6,SUBURBAN,21,9,0,0,0
22856,36,119,2020,7,SUBURBAN,23,8,0,0,0
22857,36,119,2020,8,SUBURBAN,26,5,0,0,0
22858,36,119,2020,9,SUBURBAN,29,0,0,0,0
22859,36,119,2020,10,SUBURBAN,31,0,0,0,0
22860,36,119,2020,11,SUBURBAN,29,0,0,0,0
22861,36,119,2020,12,SUBURBAN,31,0,0,0,0
22862,37,3,2018,2,SUBURBAN,1,0,0,0,0
22863,37,3,2018,3,SUBURBAN,29,2,0,0,0
22864,37,3,2018,4,SUBURBAN,22,8,0,0,0
22865,37,3,2018,5,SUBURBAN,21,10,0,0,0
22866,37,3,2018,6,SUBURBAN,24,6,0,0,0
22867,37,3,2018,7,SUBURBAN,28,3,0,0,0
22868,37,3,2018,8,SUBURBAN,31,0,0,0,0
22869,37,3,2018,9,SUBURBAN,19,1,0,0,0
22870,37,3,2018,10,SUBURBAN,31,0,0,0,0
22871,37,3,2019,2,SUBURBAN,1,0,0,0,0
22872,37,3,2019,3,SUBURBAN,25,6,0,0,0
22873,37,3,2019,4,SUBURBAN,21,9,0,0,0
22874,37,3,2019,5,SUBURBAN,29,2,0,0,0
22875,37,3,2019,6,SUBURBAN,27,3,0,0,0
22876,37,3,2019,7,SUBURBAN,29,2,0,0,0
22877,37,3,2019,8,SUBURBAN,30,1,0,0,0
22878,37,3,2019,9,SUBURBAN,24,6,0,0,0
22879,37,3,2019,10,SUBURBAN,31,0,0,0,0
22880,37,3,2020,2,SUBURBAN,1,0,0,0,0
22881,37,3,2020,3,SUBURBAN,31,0,0,0,0
22882,37,3,2020,4,SUBURBAN,30,0,0,0,0
22883,37,3,2020,5,SUBURBAN,31,0,0,0,0
22884,37,3,2020,6,SUBURBAN,30,0,0,0,0
22885,37,3,2020,7,SUBURBAN,31,0,0,0,0
22886,37,3,2020,8,SUBURBAN,30,1,0,0,0
22887,37,3,2020,9,SUBURBAN,30,0,0,0,0
22888,37,3,2020,10,SUBURBAN,31,0,0,0,0
22889,37,11,2018,1,RURAL,27,0,0,0,0
22890,37,11,2018,2,RURAL,21,0,0,0,0
22891,37,11,2018,3,RURAL,29,2,0,0,0
22892,37,11,2018,4,RURAL,21,9,0,0,0
22893,37,11,2018,5,RURAL,22,9,0,0,0
22894,37,11,2018,6,RURAL,27,3,0,0,0
22895,37,11,2018,7,RURAL,31,0,0,0,0
22896,37,11,2018,8,RURAL,31,0,0,0,0
22897,37,11,2018,9,RURAL,30,0,0,0,0
22898,37,11,2018,10,RURAL,31,0,0,0,0
22899,37,11,2018,11,RURAL,30,0,0,0,0
22900,37,11,2018,12,RURAL,31,0,0,0,0
22901,37,11,2019,1,RURAL,31,0,0,0,0
22902,37,11,2019,2,RURAL,28,0,0,0,0
22903,37,11,2019,3,RURAL,23,8,0,0,0
22904,37,11,2019,4,RURAL,21,9,0,0,0
22905,37,11,2019,5,RURAL,31,0,0,0,0
22906,37,11,2019,6,RURAL,28,2,0,0,0
22907,37,11,2019,7,RURAL,31,0,0,0,0
22908,37,11,2019,8,RURAL,31,0,0,0,0
22909,37,11,2019,9,RURAL,30,0,0,0,0
22910,37,11,2019,10,RURAL,31,0,0,0,0
22911,37,11,2019,11,RURAL,30,0,0,0,0
22912,37,11,2019,12,RURAL,31,0,0,0,0
22913,37,11,2020,1,RURAL,31,0,0,0,0
22914,37,11,2020,2,RURAL,29,0,0,0,0
22915,37,11,2020,3,RURAL,30,1,0,0,0
22916,37,11,2020,4,RURAL,28,2,0,0,0
22917,37,11,2020,5,RURAL,30,1,0,0,0
22918,37,11,2020,6,RURAL,27,3,0,0,0
22919,37,11,2020,7,RURAL,28,3,0,0,0
22920,37,11,2020,8,RURAL,31,0,0,0,0
22921,37,11,2020,9,RURAL,30,0,0,0,0
22922,37,11,2020,10,RURAL,31,0,0,0,0
22923,37,11,2020,11,RURAL,30,0,0,0,0
22924,37,11,2020,12,RURAL,31,0,0,0,0
22925,37,13,2018,1,RURAL,31,0,0,0,0
22926,37,13,2018,2,RURAL,28,0,0,0,0
22927,37,13,2018,3,RURAL,31,0,0,0,0
22928,37,13,2018,4,RURAL,30,0,0,0,0
22929,37,13,2018,5,RURAL,31,0,0,0,0
22930,37,13,2018,6,RURAL,30,0,0,0,0
22931,37,13,2018,7,RURAL,31,0,0,0,0
22932,37,13,2018,8,RURAL,31,0,0,0,0
22933,37,13,2018,9,RURAL,10,0,0,0,0
22934,37,13,2018,11,RURAL,17,0,0,0,0
22935,37,13,2018,12,RURAL,31,0,0,0,0
22936,37,13,2019,1,RURAL,31,0,0,0,0
22937,37,13,2019,2,RURAL,28,0,0,0,0
22938,37,13,2019,3,RURAL,31,0,0,0,0
22939,37,13,2019,4,RURAL,30,0,0,0,0
22940,37,13,2019,5,RURAL,31,0,0,0,0
22941,37,13,2019,6,RURAL,30,0,0,0,0
22942,37,13,2019,7,RURAL,31,0,0,0,0
22943,37,13,2019,8,RURAL,31,0,0,0,0
22944,37,13,2019,9,RURAL,24,0,0,0,0
22945,37,13,2019,10,RURAL,31,0,0,0,0
22946,37,13,2019,11,RURAL,30,0,0,0,0
22947,37,13,2019,12,RURAL,31,0,0,0,0
22948,37,13,2020,1,RURAL,31,0,0,0,0
22949,37,13,2020,2,RURAL,29,0,0,0,0
22950,37,13,2020,3,RURAL,31,0,0,0,0
22951,37,13,2020,4,RURAL,26,0,0,0,0
22952,37,13,2020,5,RURAL,31,0,0,0,0
22953,37,13,2020,6,RURAL,30,0,0,0,0
22954,37,13,2020,7,RURAL,31,0,0,0,0
22955,37,13,2020,8,RURAL,26,0,0,0,0
22956,37,13,2020,9,RURAL,30,0,0,0,0
22957,37,13,2020,10,RURAL,31,0,0,0,0
22958,37,13,2020,11,RURAL,30,0,0,0,0
22959,37,13,2020,12,RURAL,31,0,0,0,0
22960,37,19,2018,1,SUBURBAN,28,3,0,0,0
22961,37,19,2018,2,SUBURBAN,27,1,0,0,0
22962,37,19,2018,3,SUBURBAN,28,2,0,1,0
22963,37,19,2018,4,SUBURBAN,28,2,0,0,0
22964,37,19,2018,5,SUBURBAN,31,0,0,0,0
22965,37,19,2018,6,SUBURBAN,30,0,0,0,0
22966,37,19,2018,7,SUBURBAN,29,2,0,0,0
22967,37,19,2018,8,SUBURBAN,28,2,0,0,0
22968,37,19,2018,9,SUBURBAN,9,1,0,0,0
22969,37,19,2018,10,SUBURBAN,17,4,0,0,0
22970,37,19,2018,11,SUBURBAN,27,3,0,0,0
22971,37,19,2018,12,SUBURBAN,30,1,0,0,0
22972,37,19,2019,1,SUBURBAN,27,4,0,0,0
22973,37,19,2019,2,SUBURBAN,27,1,0,0,0
22974,37,19,2019,3,SUBURBAN,29,2,0,0,0
22975,37,19,2019,4,SUBURBAN,28,2,0,0,0
22976,37,19,2019,5,SUBURBAN,28,3,0,0,0
22977,37,19,2019,6,SUBURBAN,27,3,0,0,0
22978,37,19,2019,7,SUBURBAN,29,2,0,0,0
22979,37,19,2019,8,SUBURBAN,30,1,0,0,0
22980,37,19,2019,9,SUBURBAN,18,4,0,0,0
22981,37,19,2019,10,SUBURBAN,28,2,0,1,0
22982,37,19,2019,11,SUBURBAN,29,1,0,0,0
22983,37,19,2019,12,SUBURBAN,30,1,0,0,0
22984,37,19,2020,1,SUBURBAN,31,0,0,0,0
22985,37,19,2020,2,SUBURBAN,26,2,0,0,0
22986,37,19,2020,3,SUBURBAN,27,4,0,0,0
22987,37,19,2020,4,SUBURBAN,28,2,0,0,0
22988,37,19,2020,5,SUBURBAN,30,1,0,0,0
22989,37,19,2020,6,SUBURBAN,28,1,0,0,0
22990,37,19,2020,7,SUBURBAN,28,0,0,0,0
22991,37,19,2020,8,SUBURBAN,27,0,0,0,0
22992,37,19,2020,9,SUBURBAN,30,0,0,0,0
22993,37,19,2020,10,SUBURBAN,27,0,0,0,0
22994,37,19,2020,11,SUBURBAN,28,2,0,0,0
22995,37,19,2020,12,SUBURBAN,29,2,0,0,0
22996,37,21,2018,1,RURAL,8,0,0,0,0
22997,37,21,2018,1,SUBURBAN,5,0,0,0,0
22998,37,21,2018,2,RURAL,22,0,0,0,0
22999,37,21,2018,2,SUBURBAN,6,0,0,0,0
23000,37,21,2018,3,SUBURBAN,29,2,0,0,0
23001,37,21,2018,4,SUBURBAN,23,7,0,0,0
23002,37,21,2018,5,SUBURBAN,25,6,0,0,0
23003,37,21,2018,6,SUBURBAN,24,6,0,0,0
23004,37,21,2018,7,SUBURBAN,31,0,0,0,0
23005,37,21,2018,8,SUBURBAN,31,0,0,0,0
23006,37,21,2018,9,SUBURBAN,30,0,0,0,0
23007,37,21,2018,10,SUBURBAN,31,0,0,0,0
23008,37,21,2018,11,RURAL,24,0,0,0,0
23009,37,21,2018,11,SUBURBAN,5,0,0,0,0
23010,37,21,2018,12,RURAL,26,0,0,0,0
23011,37,21,2018,12,SUBURBAN,5,0,0,0,0
23012,37,21,2019,1,RURAL,26,0,0,0,0
23013,37,21,2019,1,SUBURBAN,4,1,0,0,0
23014,37,21,2019,2,RURAL,22,0,0,0,0
23015,37,21,2019,2,SUBURBAN,6,0,0,0,0
23016,37,21,2019,3,SUBURBAN,27,4,0,0,0
23017,37,21,2019,4,SUBURBAN,24,6,0,0,0
23018,37,21,2019,5,SUBURBAN,31,0,0,0,0
23019,37,21,2019,6,SUBURBAN,28,2,0,0,0
23020,37,21,2019,7,SUBURBAN,30,1,0,0,0
23021,37,21,2019,8,SUBURBAN,30,1,0,0,0
23022,37,21,2019,9,SUBURBAN,28,2,0,0,0
23023,37,21,2019,10,SUBURBAN,31,0,0,0,0
23024,37,21,2019,11,RURAL,25,0,0,0,0
23025,37,21,2019,11,SUBURBAN,4,0,0,0,0
23026,37,21,2019,12,RURAL,26,0,0,0,0
23027,37,21,2019,12,SUBURBAN,5,0,0,0,0
23028,37,21,2020,1,RURAL,25,0,0,0,0
23029,37,21,2020,1,SUBURBAN,5,0,0,0,0
23030,37,21,2020,2,RURAL,23,0,0,0,0
23031,37,21,2020,2,SUBURBAN,6,0,0,0,0
23032,37,21,2020,3,SUBURBAN,30,1,0,0,0
23033,37,21,2020,4,SUBURBAN,30,0,0,0,0
23034,37,21,2020,5,SUBURBAN,30,1,0,0,0
23035,37,21,2020,6,SUBURBAN,30,0,0,0,0
23036,37,21,2020,7,SUBURBAN,29,0,0,0,0
23037,37,21,2020,8,SUBURBAN,31,0,0,0,0
23038,37,21,2020,9,SUBURBAN,30,0,0,0,0
23039,37,21,2020,10,SUBURBAN,31,0,0,0,0
23040,37,21,2020,11,SUBURBAN,5,0,0,0,0
23041,37,21,2020,12,SUBURBAN,5,0,0,0,0
23042,37,27,2018,2,URBAN AND CENTER CITY,1,0,0,0,0
23043,37,27,2018,3,URBAN AND CENTER CITY,28,3,0,0,0
23044,37,27,2018,4,URBAN AND CENTER CITY,22,8,0,0,0
23045,37,27,2018,5,URBAN AND CENTER CITY,20,11,0,0,0
23046,37,27,2018,6,URBAN AND CENTER CITY,23,7,0,0,0
23047,37,27,2018,7,URBAN AND CENTER CITY,31,0,0,0,0
23048,37,27,2018,8,URBAN AND CENTER CITY,31,0,0,0,0
23049,37,27,2018,9,URBAN AND CENTER CITY,30,0,0,0,0
23050,37,27,2018,10,URBAN AND CENTER CITY,31,0,0,0,0
23051,37,27,2019,2,URBAN AND CENTER CITY,1,0,0,0,0
23052,37,27,2019,3,URBAN AND CENTER CITY,24,7,0,0,0
23053,37,27,2019,4,URBAN AND CENTER CITY,20,10,0,0,0
23054,37,27,2019,5,URBAN AND CENTER CITY,30,1,0,0,0
23055,37,27,2019,6,URBAN AND CENTER CITY,26,4,0,0,0
23056,37,27,2019,7,URBAN AND CENTER CITY,28,2,0,0,0
23057,37,27,2019,8,URBAN AND CENTER CITY,30,1,0,0,0
23058,37,27,2019,9,URBAN AND CENTER CITY,30,0,0,0,0
23059,37,27,2019,10,URBAN AND CENTER CITY,31,0,0,0,0
23060,37,27,2019,11,URBAN AND CENTER CITY,30,0,0,0,0
23061,37,27,2019,12,URBAN AND CENTER CITY,31,0,0,0,0
23062,37,27,2020,1,URBAN AND CENTER CITY,31,0,0,0,0
23063,37,27,2020,2,URBAN AND CENTER CITY,29,0,0,0,0
23064,37,27,2020,3,URBAN AND CENTER CITY,31,0,0,0,0
23065,37,27,2020,4,URBAN AND CENTER CITY,30,0,0,0,0
23066,37,27,2020,5,URBAN AND CENTER CITY,31,0,0,0,0
23067,37,27,2020,6,URBAN AND CENTER CITY,29,0,0,0,0
23068,37,27,2020,7,URBAN AND CENTER CITY,31,0,0,0,0
23069,37,27,2020,8,URBAN AND CENTER CITY,31,0,0,0,0
23070,37,27,2020,9,URBAN AND CENTER CITY,30,0,0,0,0
23071,37,27,2020,10,URBAN AND CENTER CITY,31,0,0,0,0
23072,37,31,2018,1,RURAL,31,0,0,0,0
23073,37,31,2018,2,RURAL,28,0,0,0,0
23074,37,31,2018,3,RURAL,28,3,0,0,0
23075,37,31,2018,4,RURAL,25,5,0,0,0
23076,37,31,2018,5,RURAL,26,4,0,0,0
23077,37,31,2018,6,RURAL,22,2,0,0,0
23078,37,31,2018,7,RURAL,29,2,0,0,0
23079,37,31,2018,8,RURAL,20,0,0,0,0
23080,37,31,2019,3,RURAL,13,1,0,0,0
23081,37,31,2019,4,RURAL,16,9,0,0,0
23082,37,31,2019,5,RURAL,26,5,0,0,0
23083,37,31,2019,6,RURAL,27,3,0,0,0
23084,37,31,2019,7,RURAL,20,0,0,0,0
23085,37,31,2019,8,RURAL,31,0,0,0,0
23086,37,31,2019,9,RURAL,19,0,0,0,0
23087,37,31,2019,10,RURAL,31,0,0,0,0
23088,37,31,2019,11,RURAL,30,0,0,0,0
23089,37,31,2019,12,RURAL,31,0,0,0,0
23090,37,31,2020,1,RURAL,31,0,0,0,0
23091,37,31,2020,2,RURAL,29,0,0,0,0
23092,37,31,2020,3,RURAL,31,0,0,0,0
23093,37,31,2020,4,RURAL,29,1,0,0,0
23094,37,31,2020,5,RURAL,30,1,0,0,0
23095,37,31,2020,6,RURAL,30,0,0,0,0
23096,37,31,2020,7,RURAL,31,0,0,0,0
23097,37,31,2020,8,RURAL,31,0,0,0,0
23098,37,31,2020,9,RURAL,30,0,0,0,0
23099,37,31,2020,10,RURAL,31,0,0,0,0
23100,37,31,2020,11,RURAL,30,0,0,0,0
23101,37,31,2020,12,RURAL,31,0,0,0,0
23102,37,33,2018,2,RURAL,1,0,0,0,0
23103,37,33,2018,3,RURAL,29,2,0,0,0
23104,37,33,2018,4,RURAL,21,9,0,0,0
23105,37,33,2018,5,RURAL,21,9,0,0,0
23106,37,33,2018,6,RURAL,27,3,0,0,0
23107,37,33,2018,7,RURAL,26,5,0,0,0
23108,37,33,2018,8,RURAL,29,2,0,0,0
23109,37,33,2018,9,RURAL,23,0,0,0,0
23110,37,33,2018,10,RURAL,27,0,0,0,0
23111,37,33,2019,2,RURAL,1,0,0,0,0
23112,37,33,2019,3,RURAL,29,2,0,0,0
23113,37,33,2019,4,RURAL,29,1,0,0,0
23114,37,33,2019,5,RURAL,30,1,0,0,0
23115,37,33,2019,6,RURAL,30,0,0,0,0
23116,37,33,2019,7,RURAL,30,1,0,0,0
23117,37,33,2019,8,RURAL,31,0,0,0,0
23118,37,33,2019,9,RURAL,30,0,0,0,0
23119,37,33,2019,10,RURAL,31,0,0,0,0
23120,37,33,2020,2,RURAL,1,0,0,0,0
23121,37,33,2020,3,RURAL,31,0,0,0,0
23122,37,33,2020,4,RURAL,30,0,0,0,0
23123,37,33,2020,5,RURAL,31,0,0,0,0
23124,37,33,2020,6,RURAL,29,1,0,0,0
23125,37,33,2020,7,RURAL,31,0,0,0,0
23126,37,33,2020,8,RURAL,29,0,0,0,0
23127,37,33,2020,9,RURAL,30,0,0,0,0
23128,37,33,2020,10,RURAL,31,0,0,0,0
23129,37,35,2018,1,SUBURBAN,3,2,0,0,0
23130,37,35,2018,2,SUBURBAN,5,0,0,0,0
23131,37,35,2018,3,SUBURBAN,5,0,0,0,0
23132,37,35,2018,4,SUBURBAN,5,0,0,0,0
23133,37,35,2018,5,SUBURBAN,4,0,0,0,0
23134,37,35,2018,6,SUBURBAN,5,0,0,0,0
23135,37,35,2018,7,SUBURBAN,5,1,0,0,0
23136,37,35,2018,8,SUBURBAN,5,0,0,0,0
23137,37,35,2018,9,SUBURBAN,4,0,0,0,0
23138,37,35,2018,10,SUBURBAN,5,0,0,0,0
23139,37,35,2018,11,SUBURBAN,5,0,0,0,0
23140,37,35,2018,12,SUBURBAN,5,0,0,0,0
23141,37,35,2019,1,SUBURBAN,5,0,0,0,0
23142,37,35,2019,2,SUBURBAN,4,1,0,0,0
23143,37,35,2019,3,SUBURBAN,4,0,0,0,0
23144,37,35,2019,4,SUBURBAN,4,0,0,0,0
23145,37,35,2019,5,SUBURBAN,3,0,0,0,0
23146,37,35,2019,6,SUBURBAN,1,1,0,0,0
23147,37,51,2018,1,URBAN AND CENTER CITY,4,1,0,0,0
23148,37,51,2018,2,RURAL,1,0,0,0,0
23149,37,51,2018,2,URBAN AND CENTER CITY,6,0,0,0,0
23150,37,51,2018,3,RURAL,27,1,0,0,0
23151,37,51,2018,3,SUBURBAN,3,0,0,0,0
23152,37,51,2018,4,RURAL,17,7,0,0,0
23153,37,51,2018,4,SUBURBAN,5,1,0,0,0
23154,37,51,2018,5,RURAL,7,5,0,0,0
23155,37,51,2018,5,SUBURBAN,15,4,0,0,0
23156,37,51,2018,6,RURAL,15,7,0,0,0
23157,37,51,2018,6,SUBURBAN,7,1,0,0,0
23158,37,51,2018,7,RURAL,11,6,0,0,0
23159,37,51,2018,7,SUBURBAN,12,1,0,0,0
23160,37,51,2018,7,URBAN AND CENTER CITY,1,0,0,0,0
23161,37,51,2018,8,RURAL,15,0,0,0,0
23162,37,51,2018,8,SUBURBAN,16,0,0,0,0
23163,37,51,2018,9,RURAL,8,0,0,0,0
23164,37,51,2018,9,SUBURBAN,8,0,0,0,0
23165,37,51,2018,9,URBAN AND CENTER CITY,1,0,0,0,0
23166,37,51,2018,10,RURAL,23,0,0,0,0
23167,37,51,2018,10,SUBURBAN,2,0,0,0,0
23168,37,51,2018,10,URBAN AND CENTER CITY,5,0,0,0,0
23169,37,51,2018,11,SUBURBAN,22,0,0,0,0
23170,37,51,2018,11,URBAN AND CENTER CITY,5,0,0,0,0
23171,37,51,2018,12,SUBURBAN,26,0,0,0,0
23172,37,51,2018,12,URBAN AND CENTER CITY,5,0,0,0,0
23173,37,51,2019,1,SUBURBAN,27,0,0,0,0
23174,37,51,2019,1,URBAN AND CENTER CITY,3,1,0,0,0
23175,37,51,2019,2,SUBURBAN,23,0,0,0,0
23176,37,51,2019,2,URBAN AND CENTER CITY,4,1,0,0,0
23177,37,51,2019,3,RURAL,27,1,0,0,0
23178,37,51,2019,3,SUBURBAN,1,1,0,0,0
23179,37,51,2019,3,URBAN AND CENTER CITY,1,0,0,0,0
23180,37,51,2019,4,RURAL,20,7,0,0,0
23181,37,51,2019,4,SUBURBAN,2,1,0,0,0
23182,37,51,2019,5,RURAL,20,5,0,0,0
23183,37,51,2019,5,SUBURBAN,3,2,0,0,0
23184,37,51,2019,5,URBAN AND CENTER CITY,1,0,0,0,0
23185,37,51,2019,6,RURAL,15,5,0,0,0
23186,37,51,2019,6,SUBURBAN,7,3,0,0,0
23187,37,51,2019,7,RURAL,17,3,0,0,0
23188,37,51,2019,7,SUBURBAN,5,5,0,0,0
23189,37,51,2019,7,URBAN AND CENTER CITY,1,0,0,0,0
23190,37,51,2019,8,RURAL,20,1,0,0,0
23191,37,51,2019,8,SUBURBAN,8,2,0,0,0
23192,37,51,2019,9,RURAL,11,1,0,0,0
23193,37,51,2019,9,SUBURBAN,14,1,0,0,0
23194,37,51,2019,9,URBAN AND CENTER CITY,0,1,0,0,0
23195,37,51,2019,10,RURAL,14,1,0,0,0
23196,37,51,2019,10,SUBURBAN,15,0,0,0,0
23197,37,51,2019,10,URBAN AND CENTER CITY,1,0,0,0,0
23198,37,51,2019,11,URBAN AND CENTER CITY,4,1,0,0,0
23199,37,51,2019,12,URBAN AND CENTER CITY,5,0,0,0,0
23200,37,51,2020,2,SUBURBAN,1,0,0,0,0
23201,37,51,2020,3,RURAL,21,0,0,0,0
23202,37,51,2020,3,SUBURBAN,10,0,0,0,0
23203,37,51,2020,4,RURAL,21,0,0,0,0
23204,37,51,2020,4,SUBURBAN,8,1,0,0,0
23205,37,51,2020,5,RURAL,13,0,0,0,0
23206,37,51,2020,5,SUBURBAN,18,0,0,0,0
23207,37,51,2020,6,RURAL,20,0,0,0,0
23208,37,51,2020,6,SUBURBAN,10,0,0,0,0
23209,37,51,2020,7,RURAL,19,0,0,0,0
23210,37,51,2020,7,SUBURBAN,10,2,0,0,0
23211,37,51,2020,8,RURAL,12,0,0,0,0
23212,37,51,2020,8,SUBURBAN,18,0,0,0,0
23213,37,51,2020,9,RURAL,15,0,0,0,0
23214,37,51,2020,9,SUBURBAN,15,0,0,0,0
23215,37,51,2020,10,RURAL,14,0,0,0,0
23216,37,51,2020,10,SUBURBAN,17,0,0,0,0
23217,37,57,2018,1,URBAN AND CENTER CITY,4,2,0,0,0
23218,37,57,2018,2,URBAN AND CENTER CITY,9,1,0,0,0
23219,37,57,2018,3,URBAN AND CENTER CITY,10,0,0,0,0
23220,37,57,2018,4,URBAN AND CENTER CITY,10,0,0,0,0
23221,37,57,2018,5,URBAN AND CENTER CITY,12,0,0,0,0
23222,37,57,2018,6,URBAN AND CENTER CITY,8,1,0,0,0
23223,37,57,2018,7,URBAN AND CENTER CITY,5,0,0,0,0
23224,37,57,2018,8,URBAN AND CENTER CITY,5,0,0,0,0
23225,37,57,2018,9,URBAN AND CENTER CITY,4,1,0,0,0
23226,37,57,2018,10,URBAN AND CENTER CITY,5,0,0,0,0
